Feature,Importance
x1_REAP_Antigen_TULP1,3.721096850677723e-11
x1_SI_SARS_CoV_2_SCSCoV2_Panel_No_stage_Nucleocapsid_LDRLN_Motif_Family_10_zscore_Max_ML,3.6866889248705686e-11
x1_REAP_Virus_Antigen_HMPV_G,3.684104635445896e-11
x1_REAP_Antigen_HRH3_Epitope-2-N,3.677697610772817e-11
x1_REAP_Antigen_OR52R1_Epitope-3-N,3.620123677267421e-11
x1_REAP_Antigen_OR8B2_Epitope-3-N.1,3.617350319777196e-11
x1_REAP_Antigen_SLC33A1_Epitope-3-N_ML,3.551355776773652e-11
x0_LC_Symptom_bloat_ML_7,3.489924693635137e-11
x1_Cytokines_FSH_Obs_Conc_mIU/mL_GG1.2_ML,3.448159466992249e-11
x1_Flow_Cyt_CSMemofASC,3.320008489774883e-11
x0_Symp_Survey_neuroqol_t_Normalized_Sum_Inverse,2.939431622193727e-11
x1_SI_Schistosoma_mansoni_Patient_Report_No_stage_Parasitic_All_motif_ScoreSum,2.8791979394025753e-11
x1_Cytokines_IL-1Î²_Obs_Conc_pg/mL_GG4.1_ML,2.8324066890127665e-11
x1_SI_Leptospira_interrogans_Patient_Report_No_stage_Bacterial_All_motif_ScoreSum,2.7547852255274566e-11
x1_REAP_Antigen_SCN9A_Epitope-16-N,2.700194127924803e-11
x1_REAP_Antigen_SFRP5,2.692711187797813e-11
x1_Flow_Cyt_CD4nTregofCD3,2.5343786204200014e-11
x1_Flow_Cyt_Nkcell,2.524166968782855e-11
x1_SI_Epstein_Barr_virus_(Mononucleosis)_Patient_Report_No_stage_Viral_All_motif_ScoreSum,2.437923885562625e-11
x1_SI_SARS_CoV_2_SCSCoV2_Panel_No_stage_Additional_Mimitopes_[ED]GXLX[ML]XK_Motif_Family_16_zscore_Max,2.3259778806923186e-11
x1_Flow_Cyt_CD4PD1pTemofCD3,2.256323716071177e-11
x1_REAP_Antigen_P2RY11_Epitope-2-N,2.1289647700116783e-11
x1_Cytokines_Neurotensin_Obs_Conc_pg/mL_GG2.4_ML,1.8374833824818962e-11
x1_Flow_Cyt_CD4PD1nTemofCD4,1.8281090082423543e-11
x1_Cytokines_IL-7_Obs_Conc_pg/mL_GG4.2_ML,1.7750264341741218e-11
x1_REAP_Antigen_LYG2_ML,1.747527541738163e-11
x1_REAP_Antigen_PLAU,1.7275285268827753e-11
x1_SI_MAGE_A6_3_Patient_Report_No_stage_Cancer_Biomarker_All_motif_ScoreSum,1.6861589679444872e-11
x1_REAP_Antigen_TULP2,1.6860338973104467e-11
x1_REAP_Antigen_HAS3_Epitope-4-N,1.617870205848523e-11
x1_SI_HSV1_Patient_Report_No_stage_Envelope_glycoprotein_G_KXRPXVP_Motif_Family_21_zscore_Max_ML,1.6149698349810213e-11
x1_REAP_Antigen_C1orf134_ML,1.608383215426363e-11
x1_REAP_Antigen_AGTR1_Epitope-1-N_ML,1.5858363026301528e-11
x1_REAP_Antigen_OR52N5_Epitope-4-N,1.4398738895203473e-11
x1_REAP_Antigen_TCTN2,1.407148905864619e-11
x1_REAP_Antigen_LY9,1.4039245604288996e-11
x1_Flow_Cyt_CD4IL2number_ML2,1.3690339910180594e-11
x1_Flow_Cyt_CD8TCRactnumber_ML2,1.3611221439513845e-11
x1_SI_HSV1_Patient_Report_No_stage_Envelope_glycoprotein_D_TPYHP_Motif_Family_29_zscore_Max_ML,1.3608303669606242e-11
x1_REAP_Antigen_OR2A4_Epitope-3-N.1,1.296777209864353e-11
x1_SI_CMV_Patient_Report_No_stage_Unmapped_PIQGXXXK_zscore,1.2694080371794053e-11
x1_REAP_Antigen_PRSS3_ML,1.2547782349443869e-11
x1_Flow_Cyt_CD8TCRactofCD3,1.2249832063584675e-11
x1_SI_SARS_CoV_2_SCSCoV2_Panel_No_stage_Additional_Mimitopes_FX[CQ]V[MT][RENA]K_Motif_Family_15_zscore_Max,1.2136081867545712e-11
x1_Flow_Cyt_HLADRpofNeut_GG_30.4_ML,1.2051330695084315e-11
x0_Symp_Survey_pem_Normalized_Sum,1.1039338492004011e-11
x1_Flow_Cyt_CD8PD1pAAofCD3,9.744669611379442e-12
x1_Flow_Cyt_DC1ofLive_GG31.2_ML,8.395869213782948e-12
x1_Flow_Cyt_CD8TcmofCD8_GG33.6_ML,8.360256520461862e-12
x1_REAP_Antigen_SLC16A8_Epitope-1-N,8.09538812175673e-12
x1_SI_EBV_Patient_Report_Latent_and_Mono_EBNA2_PXWWP_Motif_Family_24_zscore_Max_ML,7.887143805694926e-12
x1_REAP_Antigen_SLC17A7_Epitope-1-N,7.882066420416928e-12
x1_SI_SARS_CoV_2_SCSCoV2_Panel_No_stage_Additional_Mimitopes_MT[AT][AS][AK]_Motif_Family_18_zscore,7.872195517009312e-12
x1_SI_SARS_CoV_2_SCSCoV2_Panel_No_stage_Spike_AYX[IR][FY]ML_Motif_Family_23_zscore_Max_ML,7.62991069300088e-12
x1_SI_SARS_CoV_2_SCSCoV2_Panel_No_stage_Nucleocapsid_HXQCPXXXK_Motif_Family_9_zscore,7.627035316004244e-12
x0_Symp_Survey_fss_tot_Normalized_Sum,7.57617663060703e-12
x1_Flow_Cyt_PD1nCD8TemraofLive,7.520469832739448e-12
x1_Flow_Cyt_CD4IFNyofCD3,7.513938146249793e-12
x1_Cytokines_CXCL1_Obs_Conc_pg/mL_GG3.3_ML,7.0660734331010074e-12
x1_REAP_Antigen_FAM20C,6.584638652988312e-12
x1_REAP_Antigen_CDH20,6.009629514530799e-12
x1_SI_EBV_Patient_Report_Late_Antigen_EBNA1_PSC[IV]GC_Motif_Family_9_zscore_Max_ML,5.7373672160063405e-12
x1_REAP_Antigen_GPR179_Epitope-3-N,5.558014079778716e-12
x1_Flow_Cyt_CD4TexofLive,5.440298613922507e-12
x1_REAP_Tissue_salivary gland_Sum_ML,5.3308122945343295e-12
x1_Flow_Cyt_CD8TemraofCD8_GG33.4_ML,5.195006906881063e-12
x1_REAP_Antigen_GPR83_Epitope-3-N_ML,5.0160704967509896e-12
x1_REAP_Antigen_TGFBR3L,4.731854714191238e-12
x1_SI_EBV_Patient_Report_Latent_and_Mono_EBNA3_PX[VI]XEXXMF_Motif_Family_28_zscore_Max_ML,4.532237695212176e-12
x1_REAP_Antigen_CACNA1D_Epitope-7-N,4.490309290930127e-12
x1_Cytokines_CCL1_Obs_Conc_pg/mL_GG3.2_ML,4.454235587068341e-12
x1_SI_SARS_CoV_2_SCSCoV2_Panel_No_stage_Spike_RDPQTLE_Motif_Family_2_zscore_Max_ML,4.406224911708337e-12
x1_Flow_Cyt_CD8TofLive,4.3681557199814066e-12
x1_REAP_Antigen_TRPM3_Epitope-3,4.20042636463348e-12
x1_Flow_Cyt_CD4PD1nAAofLive,4.108554308251579e-12
x0_LC_Symptom_menstrual,4.064446756758207e-12
x1_REAP_Antigen_HTR3A,4.023928667170495e-12
x1_SI_HSV1_Patient_Report_No_stage_Envelope_glycoprotein_D_ATP[YFW]H_Motif_Family_3_zscore_Max_ML,3.99569138834294e-12
x1_REAP_Antigen_ADGRA1_Epitope-1-N,3.8555852145986386e-12
x1_SI_Toxoplasma_gondii_(acute)_Patient_Report_No_stage_Parasitic_All_motif_ScoreSum,3.267887543048329e-12
x1_Flow_Cyt_pDCofLive_GG31.1_ML,3.2651067022423745e-12
x1_Flow_Cyt_CD4TemofCD3,3.062647452655435e-12
x1_REAP_Antigen_LEP,3.0392680225159317e-12
x1_Flow_Cyt_CD8IL2ofCD3,3.026821543362477e-12
x1_REAP_Antigen_ABCG1,2.9674853862005526e-12
x1_SI_EBV_Patient_Report_Late_Antigen_EBNA4_EXGPFE_Motif_Family_13_zscore_Max_ML,2.8140913457273914e-12
x1_SI_EBV_Patient_Report_Latent_and_Mono_Glycoprotein_42_PVXF[ND]K_Motif_Family_32_zscore_Max_ML,2.7451652305081127e-12
x1_SI_SARS_CoV_2_SCSCoV2_Panel_No_stage_Spike_RS[ILMV]AS_Motif_Family_4_zscore,2.7120394957556445e-12
x1_SI_SARS_CoV_2_SCSCoV2_Panel_No_stage_Spike_[FL][DN]XY[FY]XD_Motif_Family_7_zscore,2.657488457046275e-12
x1_Cytokines_CXCL6_Obs_Conc_pg/mL_GG3.3_ML,2.5668852052478025e-12
x1_REAP_Antigen_MRGPRX3_Epitope-4-N,2.461723363082393e-12
x1_Flow_Cyt_NaiveBofASC,2.4257336696357124e-12
x1_REAP_Antigen_GHSR_Epitope-2-N,2.4169028740355696e-12
x1_SI_HSV1_Patient_Report_No_stage_Envelope_glycoprotein_D_YDDQP_Motif_Family_4_zscore_Max_ML,2.395927960293212e-12
x1_REAP_Antigen_TACR2_Epitope-2-N,2.385243918953725e-12
x1_REAP_Antigen_OR4X2_Epitope-2-N,2.33300209371583e-12
x1_REAP_Virus_Antigen_HSV1_gG1_ML,2.1531474168759612e-12
x1_REAP_Antigen_GPR160_Epitope-3-N,2.1178641327988115e-12
x1_SI_SARS_CoV_2_SCSCoV2_Panel_No_stage_Additional_Mimitopes_[DE]PX[LM]X[ACS]XK_Motif_Family_18_zscore,1.961340328120202e-12
x1_REAP_Tissue_lymph node_Sum_ML,1.934973327020163e-12
x1_REAP_Antigen_ERVFRD-1,1.9126531264858407e-12
x1_SI_CMV_Patient_Report_No_stage_Tegument_protein_UL32_pp150_MGG[ASH]K_Motif_Family_18_zscore_Max_ML,1.843769099477162e-12
x1_REAP_Antigen_TAS2R7_Epitope-2-N,1.4326312870798493e-12
x1_Flow_Cyt_CD8PD1pTcmofLive,1.3365812329418364e-12
x1_REAP_Antigen_SCNN1A_Epitope-1,1.3311054068769754e-12
x1_SI_CMV_Patient_Report_No_stage_Unmapped_EXKYXEX[FW]_zscore,1.1843033229437474e-12
x1_Flow_Cyt_CD8PD1nAanumber,1.0916722853558637e-12
x1_REAP_Antigen_TAS2R16_Epitope-2-N,1.0885313772134699e-12
x1_REAP_Antigen_OR6C68_Epitope-2-N,1.0844549311888439e-12
x1_Cytokines_CXCL10_Obs_Conc_pg/mL_GG3.3_ML,1.0446459453384035e-12
x1_SI_CMV_Patient_Report_No_stage_Tegument_protein_UL32_pp150_HXXYNPF_Motif_Family_12_zscore_Max_ML,9.874575754911132e-13
x1_SI_SARS_CoV_2_Specific_Patient_Report_No_stage_Viral_All_motif_ScoreSum,9.572447680391301e-13
x1_SI_HSV2_Patient_Report_No_stage_Envelope_glycoprotein_G_GDGEP_Motif_Family_9_zscore_Max_ML,9.156736209096562e-13
x1_REAP_Tissue_retina_Freq_ML,8.331189364069661e-13
x1_REAP_Antigen_NOTCH2NL,7.906386062294479e-13
x1_REAP_Virus_Antigen_HIV_uniprot_capsid,6.805891281564097e-13
x1_SI_Cytomegalovirus_Patient_Report_No_stage_Viral_All_motif_Pos_Neg,6.711177158801419e-13
x1_REAP_Antigen_DRAXIN,5.89747205695811e-13
x1_REAP_Antigen_MANSC1,5.768888291069422e-13
x0_Symp_Survey_gadtotal_Sum,5.504045756098757e-13
x1_REAP_Antigen_SCRG1,5.112151695728356e-13
x1_REAP_Antigen_F2R_Epitope-4-N,4.0287193384201693e-13
x1_Cytokines_XCL1_Obs_Conc_pg/mL_GG3.1_ML,3.37652439944669e-13
x1_Flow_Cyt_CD8PD1pTemnumber_ML2,3.331442695398799e-13
x1_REAP_Antigen_CLDN17,3.288503255522529e-13
x1_REAP_Antigen_KCNB2_Epitope-1-N,3.25704036044564e-13
x1_REAP_Antigen_OR52B6_Epitope-4-N,2.8093136798363935e-13
x1_Flow_Cyt_CD4effTregofLive,2.7899361787470016e-13
x1_SI_EBV_Patient_Report_Late_Antigen_EBNA1_PXHRXGX[RK]_Motif_Family_8_zscore_Max_ML,2.4907140359716283e-13
x1_SI_SARS_CoV_2_SCSCoV2_Panel_No_stage_Spike_FXXELXX[WY]F_Motif_Family_7_zscore,2.3651183526572874e-13
x1_REAP_Antigen_IGFBP2,2.28273388567273e-13
x1_REAP_Antigen_OR10T2_Epitope-2-N,2.1978761668674488e-13
x1_SI_SARS_CoV_2_SCSCoV2_Panel_No_stage_Spike_KWXXFQQ_Motif_Family_1_zscore,2.0820135996269505e-13
x1_Flow_Cyt_CD4TexofCD3,1.8660480676026778e-13
x1_Flow_Cyt_CD8PD1nTcmofLive,1.860424868052363e-13
x1_REAP_Antigen_CHID1,1.7749023108379545e-13
x1_SI_SARS_CoV_2_SCSCoV2_Panel_No_stage_Spike_KMXPWXQ_Motif_Family_32_zscore_Max_ML,1.6525417662954643e-13
x1_REAP_Antigen_F12,1.4418166972803543e-13
x1_REAP_Antigen_GYPB_Epitope-1-N,1.337084967414593e-13
x1_Flow_Cyt_CD66bCD16hiNeutMFInonnorm,1.164382163322304e-13
x1_REAP_Antigen_OR2T4_Epitope-1,9.828256109744234e-14
x1_REAP_Antigen_OR1J4_Epitope-2-N,8.141656114045209e-14
x1_SI_HSV1_Patient_Report_No_stage_Unmapped_SXTEPXXP_zscore,6.090479038462598e-14
x1_REAP_Antigen_AQP6_Epitope-3-N,5.638924596207165e-14
x1_SI_HSV1_Patient_Report_No_stage_Assembly_protein_PH[SA]AF_Motif_Family_25_zscore_Max_ML,5.59937121790885e-14
x1_REAP_Antigen_OR5A2_Epitope-2-N,5.5152567180932666e-14
x1_REAP_Virus_Antigen_SARSCoV2_Alpha_S1RBD_ML,4.931060562556118e-14
x1_REAP_Antigen_AGPAT1,4.716853038495144e-14
x1_Flow_Cyt_CD4Temranumber_ML2,4.53390844783824e-14
x1_Flow_Cyt_CD4rnTregnumber_ML2,4.2571393562345356e-14
x1_Flow_Cyt_CD4TemofCD4_GG34.7_ML,3.9768287078705634e-14
x1_REAP_Antigen_SLCO5A1_Epitope-2-N,3.8832553870306355e-14
x1_REAP_Antigen_FGF18,3.499587872412175e-14
x1_Flow_Cyt_CD4PD1nTemraofLive,3.4319410866868626e-14
x1_Flow_Cyt_CD4NaiveTofCD4_GG34.2_ML,3.348668244478572e-14
x1_REAP_Antigen_ACP5,3.185152487904587e-14
x1_REAP_Antigen_CCR7_Epitope-3-N_ML,3.048181906148014e-14
x1_REAP_Antigen_GPR152_Epitope-3-N,3.00676696314522e-14
x1_Flow_Cyt_CD8TemraofLive,2.872893606859872e-14
x1_Flow_Cyt_CD8PD1nAaofLive,2.7853111911009722e-14
x1_REAP_Antigen_GDPD4_Epitope-3,2.446917346433484e-14
x1_Flow_Cyt_CD4TemofLive,1.769996271109317e-14
x1_REAP_Antigen_ADGRD2_Epitope-3-N,1.7438661385947845e-14
x1_REAP_Antigen_SLC33A1_Epitope-6-N_ML,1.6764444255706054e-14
x1_REAP_Antigen_HEPACAM,1.5821670925479704e-14
x1_SI_SARS_CoV_2_SCSCoV2_Panel_No_stage_Additional_Mimitopes_WWXXL[LMT]XK_Motif_Family_17_zscore,1.5610995661052713e-14
x1_Flow_Cyt_FollCD8ofCD3,1.5044445461101416e-14
x0_Symp_Survey_gad7_8,1.5043803777486296e-14
x1_REAP_Antigen_ABCC6_Epitope-7-N_ML,1.4852941239380557e-14
x1_REAP_Antigen_P2RY13_Epitope-2-N,1.4307998531119327e-14
x1_REAP_Antigen_CTR2_Epitope-2-N,1.3443173973275348e-14
x1_REAP_Antigen_OR2Y1_Epitope-2-N,1.2905717540063948e-14
x1_SI_EBV_Patient_Report_Latent_and_Mono_EBNA6_PYXGYQ_Motif_Family_30_zscore_Max_ML,1.213625710133989e-14
x1_REAP_Antigen_OR14C36_Epitope-3-N_ML,1.1679537156154706e-14
x1_Flow_Cyt_CD4IFNyofLive,1.0444112558883139e-14
x1_REAP_Antigen_SLC7A13_Epitope-2-N,1.0360785954737293e-14
x1_REAP_Antigen_TMEM190,1.0060761933045275e-14
x1_Flow_Cyt_CD4PD1pAAofCD3,9.848778592982665e-15
x1_REAP_Antigen_OR2K2_Epitope-1-N,9.250891363986686e-15
x1_REAP_Antigen_SLC4A10_Epitope-4-N,8.433259834226594e-15
x1_REAP_Antigen_KCNJ6_Epitope-1-N,7.957679454506868e-15
x1_REAP_Antigen_TRPM5,7.665078593944741e-15
x1_REAP_Antigen_OR2A1_Epitope-3-N,6.551766591583766e-15
x1_SI_SARS_CoV_2_SCSCoV2_Panel_No_stage_Spike_LDK[WY]F_Motif_Family_7_zscore_Max_ML,5.06108977690514e-15
x1_SI_CMV_Patient_Report_No_stage_Unmapped_[ED]XXY[TL]X[TK]W_Motif_Family_2_zscore_Max,5.01267719617894e-15
x1_REAP_Antigen_EGFL3,4.780377160810831e-15
x1_REAP_Antigen_OR4C6_Epitope-3-N,4.507054658852236e-15
x1_SI_SARS_CoV_2_SCSCoV2_Panel_No_stage_Additional_Mimitopes_FXE[HR]XK[PR]_None_zscore,4.371796729895173e-15
x1_REAP_Antigen_ENG,4.02876593112599e-15
x1_Cytokines_TGFÎ²-2_Obs_Conc_pg/mL_GG7.1_ML,3.989916203524926e-15
x1_SI_EBV_Patient_Report_Mono_specific_Unmapped_FGX[ED]XN[RMAK]_zscore,3.093799983163584e-15
x1_SI_SARS_CoV_2_SCSCoV2_Panel_No_stage_Nucleocapsid_LX[IL]LXXLN_Motif_Family_10_zscore,1.884638663532599e-15
x1_REAP_Antigen_OR6N2_Epitope-2-N,1.7860650298462084e-15
x1_SI_EBV_Patient_Report_Latent_and_Mono_small_capsomere_interacting_protein_(BFRF3)_PNDVXR_Motif_Family_33_zscore_Max_ML,1.6530896245803361e-15
x1_Cytokines_CCL28_Obs_Conc_pg/mL_GG3.2_ML,1.4880710344249363e-15
x1_REAP_Antigen_IL1RL2,1.411400732588718e-15
x1_REAP_Antigen_MINPP1,1.1087601385249954e-15
x1_Cytokines_FGF-21_Obs_Conc_pg/mL_GG14.2_ML,1.1066783251494205e-15
x1_REAP_Antigen_FZD1_Epitope-2-N,6.910594093114091e-16
x1_REAP_Virus_Antigen_MOCV_MC133_ML,6.524727918519901e-16
x1_Flow_Cyt_CD8TcmofLive,6.354698419173198e-16
x1_REAP_Antigen_OR51F2_Epitope-2-N,5.592510568802647e-16
x1_REAP_Antigen_SLPI,5.433443117214206e-16
x1_REAP_Tissue_ovary_Sum_ML,5.079451307846112e-16
x1_REAP_Antigen_CELSR2_Epitope-3-N,4.703063086914358e-16
x1_SI_SARS_CoV_2_SCSCoV2_Panel_No_stage_Nucleocapsid_[DN]AAXAL_Motif_Family_25_zscore_Max_ML,4.124411899640722e-16
x1_REAP_Antigen_SLC6A18_Epitope-6-N,4.091507616626997e-16
x1_REAP_Antigen_MCEMP1,3.9459273239641647e-16
x1_REAP_Antigen_APOH,3.645522638681071e-16
x1_REAP_Antigen_UBAC2_Epitope-2-N,3.548998572272907e-16
x1_Cytokines_ADAMTS13_Obs_Conc_ng/mL_GG6.1_ML,2.6600438352839786e-16
x1_REAP_Antigen_MAS1L_Epitope-2-N,2.1479932880358607e-16
x1_REAP_Antigen_CYYR1_Epitope-1-N,1.13605651400987e-16
x1_REAP_Antigen_DEFB119,7.206864601007018e-17
x1_REAP_Antigen_MARCHF6_Epitope-6-N_ML,7.071107810149825e-17
x1_REAP_Antigen_CNTN4,0.0
x1_REAP_Antigen_OR2S2_Epitope-1-N,0.0
x1_REAP_Antigen_CCL22_ML,0.0
x1_REAP_Antigen_OLFM1,0.0
x1_REAP_Antigen_FMR1NB,0.0
x1_REAP_Antigen_GJB4_Epitope-2-N,0.0
x1_REAP_Antigen_SLC30A5_Epitope-7-N,0.0
x1_REAP_Antigen_SCN10A_Epitope-3,0.0
x1_REAP_Antigen_OR2W3_Epitope-2-N,0.0
x1_REAP_Antigen_OR1F1_Epitope-2-N,0.0
x1_REAP_Antigen_SLCO1A2_Epitope-5,0.0
x1_REAP_Antigen_NXPE3,0.0
x1_REAP_Antigen_GPR84_Epitope-1-N,0.0
x1_REAP_Antigen_CACNA1C_Epitope-2-N,0.0
x1_REAP_Antigen_ADAM15,0.0
x1_REAP_Antigen_OR2H2_Epitope-3-N,0.0
x1_REAP_Antigen_NXPH4,0.0
x1_REAP_Antigen_CREG2,0.0
x1_REAP_Antigen_SDCBP,0.0
x1_REAP_Antigen_PAQR6_Epitope-4-N,0.0
x1_REAP_Antigen_OR5T2_Epitope-2-N,0.0
x1_REAP_Antigen_CDON,0.0
x1_REAP_Antigen_TRPV2_Epitope-1-N,0.0
x1_REAP_Antigen_OR52K2_Epitope-2-N,0.0
x1_REAP_Antigen_OR8I2_Epitope-1-N,0.0
x1_REAP_Antigen_SLC6A12_ML,0.0
x1_REAP_Antigen_OR6K6_Epitope-2-N,0.0
x1_REAP_Antigen_IFI30,0.0
x1_REAP_Antigen_GSG1L2,0.0
x1_REAP_Antigen_OR52I2_Epitope-4-N_ML,0.0
x1_REAP_Antigen_OR6C1_Epitope-2-N,0.0
x1_REAP_Antigen_ITGB2,0.0
x1_REAP_Antigen_BMP6,0.0
x1_REAP_Antigen_OR2M5_Epitope-1-N,0.0
x1_REAP_Antigen_SEMG1,0.0
x1_REAP_Antigen_GPR39_Epitope-1-N,0.0
x1_REAP_Antigen_EFNA5,0.0
x1_REAP_Antigen_OR2C1_Epitope-1-N,0.0
x1_REAP_Antigen_GJB6_Epitope-1-N,0.0
x1_REAP_Antigen_MC3R,0.0
x1_REAP_Antigen_GPR45,0.0
x1_REAP_Antigen_LPAR6_Epitope-3-N,0.0
x1_REAP_Antigen_TNFRSF10D,0.0
x1_REAP_Antigen_CACNA1C_Epitope-7-N,0.0
x1_REAP_Antigen_OR4F5_Epitope-1-N_ML,0.0
x1_REAP_Antigen_SLC23A1_Epitope-5-N,0.0
x1_REAP_Antigen_CA14,0.0
x1_REAP_Antigen_CD300A,0.0
x1_REAP_Antigen_SSTR3,0.0
x1_REAP_Antigen_OR5T3_Epitope-1,0.0
x1_REAP_Antigen_SLC13A3_Epitope-2-N,0.0
x1_REAP_Antigen_GRIK1,0.0
x1_REAP_Antigen_GPR4_Epitope-4-N,0.0
x1_REAP_Antigen_OR11H12_Epitope-2-N,0.0
x1_REAP_Antigen_TMC1_Epitope-2,0.0
x1_REAP_Antigen_FZD1_Epitope-1,0.0
x1_REAP_Antigen_PLP1_Epitope-2,0.0
x1_REAP_Antigen_HLA-DRB5,0.0
x1_REAP_Antigen_LUZP2,0.0
x1_REAP_Antigen_GPAT4,0.0
x1_REAP_Antigen_ANGPTL1,0.0
x1_REAP_Antigen_PLET1,0.0
x1_REAP_Antigen_NRG4,0.0
x1_REAP_Antigen_LPAR3_Epitope-1-N,0.0
x1_REAP_Antigen_KCNH4_Epitope-4-N,0.0
x1_REAP_Antigen_CX3CR1_Epitope-3-N,0.0
x1_REAP_Antigen_CDH26,0.0
x1_REAP_Antigen_FUCA1,0.0
x1_REAP_Antigen_GDPD1,0.0
x1_REAP_Antigen_MOXD2P,0.0
x1_REAP_Antigen_ADGRF4_Epitope-1,0.0
x1_REAP_Antigen_SCG2,0.0
x1_REAP_Antigen_TNFSF12,0.0
x1_REAP_Antigen_PCDHGB6,0.0
x1_REAP_Antigen_GLB1,0.0
x1_REAP_Antigen_IFNGR2,0.0
x1_REAP_Antigen_CYSLTR1_Epitope-2-N,0.0
x1_REAP_Antigen_EDIL3,0.0
x1_REAP_Antigen_SPOCK3,0.0
x1_REAP_Antigen_OCA2_Epitope-1,0.0
x1_REAP_Antigen_GCGR,0.0
x1_REAP_Antigen_OR2AP1_Epitope-1-N,0.0
x1_REAP_Antigen_HPSE2,0.0
x1_REAP_Antigen_TMEM213_Epitope-1-N,0.0
x1_REAP_Antigen_ABCG5_Epitope-3,0.0
x1_REAP_Antigen_SLC39A2_Epitope-2-N,0.0
x1_REAP_Antigen_CADM2,0.0
x1_REAP_Antigen_OR52L2P_Epitope-2-N,0.0
x1_REAP_Antigen_OR51I2_Epitope-2-N,0.0
x1_REAP_Antigen_OR4F17_Epitope-3-N,0.0
x1_REAP_Antigen_GPR65_Epitope-4-N,0.0
x1_REAP_Antigen_TXNDC15,0.0
x1_REAP_Antigen_OR5D14_Epitope-2-N,0.0
x1_REAP_Antigen_WNT16,0.0
x1_REAP_Antigen_ZACN,0.0
x1_REAP_Antigen_P2RX2,0.0
x1_REAP_Antigen_PRSS54,0.0
x1_REAP_Antigen_LYZ,0.0
x1_REAP_Antigen_SLC18B1_Epitope-1-N_ML,0.0
x1_REAP_Antigen_NPBWR1_Epitope-1-N,0.0
x1_REAP_Antigen_ARSJ,0.0
x1_REAP_Antigen_TRPV3_Epitope-1-N,0.0
x1_REAP_Antigen_TULP3,0.0
x1_REAP_Antigen_OR6C1_Epitope-1-N,0.0
x1_REAP_Antigen_SLC22A11,0.0
x1_REAP_Antigen_NTSR1_Epitope-3-N,0.0
x1_REAP_Antigen_HCG22,0.0
x1_REAP_Antigen_TRPC3,0.0
x1_REAP_Antigen_OR2B8P_Epitope-2-N,0.0
x1_REAP_Antigen_LSAMP,0.0
x1_REAP_Antigen_F5,0.0
x1_REAP_Antigen_DRD2_Epitope-3-N,0.0
x1_REAP_Antigen_OR11G2_Epitope-1,0.0
x1_REAP_Antigen_JAG1,0.0
x1_REAP_Antigen_TSPAN18,0.0
x1_REAP_Antigen_NETO2,0.0
x1_REAP_Antigen_S1PR3_Epitope-3-N,0.0
x1_REAP_Antigen_OR5D16_Epitope-2-N,0.0
x1_REAP_Antigen_MTNR1A_Epitope-2-N,0.0
x1_REAP_Antigen_OR4S2_Epitope-2-N,0.0
x1_REAP_Antigen_SUSD3,0.0
x1_REAP_Antigen_MFRP,0.0
x1_REAP_Antigen_CPA5,0.0
x1_REAP_Antigen_C8G,0.0
x1_REAP_Antigen_DGCR2,0.0
x1_REAP_Antigen_CHRNA4,0.0
x1_REAP_Antigen_OPN1MW3_Epitope-3-N,0.0
x1_REAP_Antigen_IZUMO2,0.0
x1_REAP_Antigen_SLC36A2_Epitope-6-N,0.0
x1_REAP_Antigen_HPX,0.0
x1_REAP_Antigen_CEACAM19,0.0
x1_REAP_Antigen_CCR4_Epitope-4-N,0.0
x1_REAP_Antigen_GHSR_Epitope-3-N,0.0
x1_REAP_Antigen_RNASE8,0.0
x1_REAP_Antigen_GPR22,0.0
x1_REAP_Antigen_OR10J6P_Epitope-2-N,0.0
x1_REAP_Antigen_OR11H6_Epitope-2-N,0.0
x1_REAP_Antigen_CACNA1H_Epitope-3,0.0
x1_REAP_Antigen_OR10G7_Epitope-2-N,0.0
x1_REAP_Antigen_SPINK8_ML,0.0
x1_REAP_Antigen_SPARCL1,0.0
x1_REAP_Antigen_SLCO1B7_Epitope-5,0.0
x1_REAP_Antigen_GPR75_Epitope-3-N,0.0
x1_REAP_Antigen_PKDREJ_Epitope-2-N,0.0
x1_REAP_Antigen_HEPACAM2,0.0
x1_REAP_Antigen_GALR1_Epitope-1-N,0.0
x1_REAP_Antigen_DPEP1,0.0
x1_REAP_Antigen_LTB4R_Epitope-1-N,0.0
x1_REAP_Antigen_OR2V2_Epitope-1-N,0.0
x1_REAP_Antigen_CCBE1,0.0
x1_REAP_Antigen_ERP44,0.0
x1_REAP_Antigen_ADORA2B_Epitope-3-N,0.0
x1_REAP_Antigen_NTSR2_Epitope-4-N_ML,0.0
x1_REAP_Antigen_GPR162_Epitope-3-N,0.0
x1_REAP_Antigen_CXCR6_Epitope-3-N,0.0
x1_REAP_Antigen_CNTN1,0.0
x1_REAP_Antigen_OR11L1_Epitope-1-N,0.0
x1_REAP_Antigen_MAGT1,0.0
x1_REAP_Antigen_RXFP3_Epitope-2-N,0.0
x1_REAP_Antigen_PRSS50,0.0
x1_REAP_Antigen_SLC7A11_Epitope-2-N,0.0
x1_REAP_Antigen_CFB,0.0
x1_REAP_Antigen_OXER1,0.0
x1_REAP_Antigen_SERINC3,0.0
x1_REAP_Antigen_CPA4,0.0
x1_REAP_Antigen_SLC10A2_Epitope-1-N,0.0
x1_REAP_Antigen_OR4F3;_Epitope-1-N,0.0
